"","state","wave","covid","deport","wall","dreamers","grpfav","mortality","age","gender","no_highsch","college_deg","hispanic","black","household_income","china_tariffs","muslimban","economy","num_observations","representative","grpfav_avg"
"1139","UT",13,3.09836065573771,0.304347826086957,0.340909090909091,0.207547169811321,2.52,5.96100533962327,39.8032786885246,39.8032786885246,0.0983606557377049,0.311475409836066,0.0983606557377049,0,9.60714285714286,0.5,0.263157894736842,5.11,61,1,2.45476420285483
"1140","UT",14,3.21818181818182,0.380952380952381,0.463414634146341,0.108695652173913,2.54,5.99645208861902,41.6909090909091,41.6909090909091,0.109090909090909,0.272727272727273,0.145454545454545,0.0363636363636364,9.57692307692308,0.785714285714286,0.133333333333333,4.99,55,1,2.45476420285483
"1141","UT",15,3.32075471698113,0.418604651162791,0.315789473684211,0.183673469387755,2.25,5.96100533962327,40,40,0.188679245283019,0.188679245283019,0.132075471698113,0.0188679245283019,8.77551020408163,0.571428571428571,0.266666666666667,4.9,53,1,2.45476420285483
"1142","UT",16,3.31666666666667,0.448979591836735,0.557692307692308,0.0943396226415094,2.32692307692308,6.08221891037645,41.95,41.95,0.133333333333333,0.283333333333333,0.233333333333333,0.0166666666666667,8.84745762711864,0.5625,0.1,4.79,60,1,2.45476420285483
"1143","UT",21,3.29090909090909,0.377777777777778,0.469387755102041,0.104166666666667,2.55102040816327,6.10702288774225,43.8909090909091,43.8909090909091,0.0545454545454545,0.345454545454545,0.0909090909090909,0.0181818181818182,11.4901960784314,0.909090909090909,0,3.9,55,1,2.45476420285483
"1144","UT",22,3.22222222222222,0.27027027027027,0.333333333333333,0.113636363636364,2.60416666666667,6.10924758276437,38.3888888888889,38.3888888888889,0.0740740740740741,0.37037037037037,0.0740740740740741,0.0185185185185185,10.04,0.5,0.0588235294117647,3.5,54,1,2.45476420285483
"1145","UT",23,3.21153846153846,0.348837209302326,0.5,0.183673469387755,2.47727272727273,6.04500531403601,41.6603773584906,41.6603773584906,0.132075471698113,0.339622641509434,0.113207547169811,0.0377358490566038,8.91836734693878,0.636363636363636,0.416666666666667,3.15,53,1,2.45476420285483
"1146","UT",29,3.15686274509804,0.4,0.422222222222222,0.148936170212766,2.57446808510638,5.97380961186926,45.3529411764706,45.3529411764706,0.117647058823529,0.313725490196078,0.196078431372549,0.0392156862745098,7.57777777777778,0.555555555555556,0.1,1.59,51,1,2.45476420285483
"1147","UT",34,3.01639344262295,0.442307692307692,0.407407407407407,0.192982456140351,2.43636363636364,6.11589212548303,41.546875,41.546875,0.109375,0.28125,0.109375,0.015625,9.62295081967213,0.454545454545455,0.111111111111111,1.03,64,1,2.45476420285483
"1148","UT",35,3.25862068965517,0.377777777777778,0.448979591836735,0.117647058823529,2.39583333333333,6.1779441140506,44.3728813559322,44.3728813559322,0.11864406779661,0.271186440677966,0.0169491525423729,0.0338983050847458,8.62264150943396,0.7,0.235294117647059,0.98,59,1,2.45476420285483
"1149","UT",37,3.29166666666667,0.456140350877193,0.508771929824561,0.191176470588235,2.25,6.18826412308259,42.9166666666667,42.9166666666667,0.0694444444444444,0.305555555555556,0.125,0,10.3380281690141,0.846153846153846,0.0952380952380952,0.96,72,1,2.45476420285483
"1150","UT",39,3.15686274509804,0.533333333333333,0.5625,0.227272727272727,2.40909090909091,6.31354804627709,40.9411764705882,40.9411764705882,0.0392156862745098,0.333333333333333,0.137254901960784,0.0392156862745098,9.89795918367347,0.4,0.2,0.97,51,1,2.45476420285483
"1151","UT",41,3.15686274509804,0.333333333333333,0.522727272727273,0.116279069767442,2.66666666666667,6.21860011969173,44.6274509803922,44.6274509803922,0.117647058823529,0.352941176470588,0.0784313725490196,0.0196078431372549,9.64583333333333,0.785714285714286,0.125,0.98,51,1,2.45476420285483
"1191","WA",1,3.36363636363636,0.38655462184874,0.302521008403361,0.206611570247934,2.496,7.10987946307227,44.7902097902098,44.7902097902098,0.104895104895105,0.398601398601399,0.0909090909090909,0.0559440559440559,9.01449275362319,0.571428571428571,0.289473684210526,1.88,143,1,2.57885382627913
"1192","WA",2,3.45,0.409090909090909,0.38135593220339,0.15,2.35,7.16549347506085,44.8992805755396,44.8992805755396,0.100719424460432,0.309352517985612,0.151079136690647,0.0647482014388489,10.6906474820144,0.5625,0.117647058823529,4.74,139,1,2.57885382627913
"1193","WA",3,3.33057851239669,0.36,0.355140186915888,0.146788990825688,2.5188679245283,7.17395831975679,42.8888888888889,42.8888888888889,0.111111111111111,0.388888888888889,0.126984126984127,0.0714285714285714,10.7966101694915,0.652173913043478,0.166666666666667,9.28,126,1,2.57885382627913
"1194","WA",5,3.54464285714286,0.284210526315789,0.26,0.132075471698113,2.56565656565657,7.13169851046691,46.7394957983193,46.7394957983193,0.0588235294117647,0.403361344537815,0.092436974789916,0.0168067226890756,11.2654867256637,0.5,0.0714285714285714,15.97,119,1,2.57885382627913
"1195","WA",6,3.312,0.330097087378641,0.298245614035088,0.0982142857142857,2.63478260869565,7.11558212618445,42.6587301587302,42.6587301587302,0.111111111111111,0.325396825396825,0.0555555555555556,0.0317460317460317,10.4655172413793,0.478260869565217,0.216216216216216,17.11,126,1,2.57885382627913
"1196","WA",7,3.45652173913043,0.366197183098592,0.375,0.1125,2.46575342465753,7.05358572719368,42.8695652173913,42.8695652173913,0.108695652173913,0.260869565217391,0.108695652173913,0.0760869565217391,10.6022727272727,0.692307692307692,0.125,18.03,92,1,2.57885382627913
"1197","WA",8,3.2125,0.457627118644068,0.375,0.101449275362319,2.34426229508197,7.09920174355309,43.5875,43.5875,0.15,0.325,0.1625,0.025,9.68831168831169,0.7,0.176470588235294,22.08,80,1,2.57885382627913
"1198","WA",9,3.27131782945736,0.305263157894737,0.342592592592593,0.153153153153153,2.45098039215686,7.03702761468628,43.8538461538462,43.8538461538462,0.0692307692307692,0.284615384615385,0.115384615384615,0.0384615384615385,9.21138211382114,0.636363636363636,0.266666666666667,31.2,130,1,2.57885382627913
